Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
15.36,4,0.2653391912121944224238201701,0.294531517634608,0.281181772393008,0.266636635918061,0.253254291959171,0.39053774232285,0.4092006609341697816588030046,0.2626587475530997816588030046,0.14654191338107,5.8613665582053045777611235808,50.674732976135378826845083263,50.67473232897143067585874168,922489000
15.37,4,0.2653307172928581557845426423,0.294514064094964,0.281164318853364,0.266628120563301,0.253245776604411,0.390410217686621,0.4090722294441646001098831425,0.2625633787324276001098831425,0.146508850711737,5.8595269121560949996504235341,50.66850621621660656776792999,50.668505567362082668970951953,923089600
15.38,4,0.2653222478256127907758912473,0.294496624312246,0.281146879070646,0.266619609682402,0.253237265723512,0.39028282564818,0.4089439311885819523395383728,0.2624680751077839523395383728,0.146475856080798,5.85768917454907263476948526,50.662284747234076429794979485,50.662284096687989134135371412,923690200
15.39,4,0.2653138008075089605172758844,0.294479222612384,0.281129477370784,0.266611121360415,0.253228777401525,0.390155654824712,0.4088158562656281464710636519,0.2623729268932751464710636519,0.146442929372353,5.8558546359460198413318245825,50.656064231381386982571617648,50.656063579142061522546408851,924290800
15.40,4,0.2653053692356085186009715551,0.294461848823771,0.28111210358217,0.26660264856016,0.25322030460127,0.390028660637541,0.4086879594956850404957078436,0.2622778890251820404957078436,0.146410070470503,5.8540226491965753296370029204,50.649853266980604175527929056,50.649852613047989684473046101,924891300
15.41,4,0.2652969501069759693089980062,0.294444500130991,0.281094754889391,0.266594188264017,0.253211844305127,0.389901846083741,0.4085602436721328642687769409,0.2621829644127828642687769409,0.14637727925935,5.8521932543129621339415588992,50.643645771873126402315400378,50.643645116245978302096678832,925491900
15.42,4,0.2652885454186872089701992925,0.294427178127993,0.281077432886393,0.266585742478828,0.253203398519938,0.389775205188544,0.4084327029459437191638553486,0.2620881473229497191638553486,0.146344555622994,5.8503663675140256405880767403,50.637438731686076438535521819,50.637438074362545299996184302,926092500
15.43,4,0.2652801552067557964892833544,0.294409883579245,0.281060138337645,0.266577311240782,0.253194967281892,0.389648748365593,0.4083053477587218827458028151,0.2619934483131858827458028151,0.146311899445536,5.8485421383647572077900722661,50.631237188105618617264690225,50.631236529084883889588567048,926693100
15.44,4,0.2652717883903549835637016618,0.294392625288133,0.281042880046532,0.266568903512665,0.253186559553775,0.389522473022341,0.4081781761383291291540638970,0.2618988655272501291540638970,0.146279310611079,5.8467205386163418698040840978,50.625041156500260895985795817,50.62504049578149489372237739,927293600
15.45,4,0.2652634360055643109547487678,0.294375393126212,0.281025647884611,0.266560510286726,0.253178166327835,0.389396363446713,0.4080511717044386329711872376,0.2618043827007166329711872376,0.146246789003722,5.8449013336378796890157192606,50.618847990306236127171292814,50.618847327888061640111450348,927894200
15.46,4,0.2652550970494863195324819357,0.294358187551189,0.281008442309588,0.266552130555162,0.253169786596272,0.389270440631643,0.4079243554307742071361183141,0.2617100209232092071361183141,0.146214334507565,5.8430848238558760236384935754,50.612664725411164772025112455,50.612664061293657349756918269,928494800
15.47,4,0.2652467715192315139767207336,0.294341007285698,0.280991262044098,0.26654376431507,0.25316142035618,0.389144686351583,0.4077977090470820815010730567,0.2616157620403700815010730567,0.146181947006712,5.8412707475682072318859228625,50.606484669050354434330760258,50.606484003232227617522733972,929095400
15.48,4,0.2652384594505975623920666212,0.294323853759989,0.280974108518388,0.266535411602424,0.253153067643533,0.389019120544333,0.4076712525423612293176855860,0.2615216261570992293176855860,0.146149626385262,5.8394593910962057001005913479,50.600305070528993201468039125,50.600304403008455721722884971,929695900
15.49,4,0.2652301717633001644388025842,0.294306736582749,0.280956991341148,0.266527083390332,0.253144739431442,0.388893723314576,0.4075449667400291117734110724,0.2614275942127111117734110724,0.146117372527318,5.8376504797555444625390376525,50.594132067647224058855051645,50.594131398423662954622396206,930296500
15.50,4,0.2652218874932008480338927297,0.294289637941809,0.280939892700207,0.266518758612149,0.253136414653258,0.388768541939164,0.4074188975592581866257362387,0.2613337122422801866257362387,0.146085185316978,5.8358446712899459055438459976,50.587965881669248778313998724,50.587965210742188754695960629,930897100
15.51,4,0.2652136266759683980519818800,0.294272572759817,0.280922827518216,0.266510457401511,0.25312811344262,0.388643501194419,0.4072929710005636577886994113,0.2612399063622186577886994113,0.146053064638345,5.834040905734881711285509408,50.581798292498540658658604576,50.581797619865760181646099781,931497700
15.52,4,0.2652053802316405633703152004,0.29425553433996,0.280905789098359,0.266502170634057,0.253119826675167,0.388518636114497,0.4071672215456126435028948913,0.2611462111700926435028948913,0.14602101037552,5.8322396770038352661066121028,50.575642698910753725815142558,50.575642024572744350934834304,932098300
15.53,4,0.2651971461959488797416978093,0.294238520907997,0.280888775666397,0.266493896335915,0.253111552377025,0.388393949623217,0.4070416519873393618619213140,0.2610526295747363618619213140,0.145989022412603,5.8304410251026696042636927071,50.569486608581841454202074646,50.56948593253663222478134021,932698800
15.54,4,0.2651889266044361478394144055,0.294221534096404,0.280871788854804,0.26648563655258,0.25310329259369,0.388269435742677,0.4069162564762774855649486782,0.2609591558425804855649486782,0.145957100633697,5.828644866243907112099335444,50.563331069723032310778771589,50.563330391968825173823725959,933299400
15.55,4,0.2651807293774572436143088305,0.294204584720568,0.280854839478967,0.266477399243137,0.253095055284247,0.388145135041958,0.4067910762371275061960047430,0.2608658313142265061960047430,0.145925244922901,5.8268517909279554717840333326,50.557194565436953136464492896,50.557193885975745931980154065,933900000
15.56,4,0.2651725465889005531135237680,0.294187660069933,0.280837914828333,0.266469176442716,0.253086832483826,0.38802097993276,0.4066660429595879754546805887,0.2607725877952709754546805887,0.145893455164317,5.8250608206817920696603705981,50.551050579276114390250614556,50.551049898104489485453460056,934500600
15.57,4,0.2651643771593341425796402825,0.294170760398888,0.280821015157287,0.266460967066608,0.253078623107717,0.387896989602925,0.4065411758025045496701893173,0.2606794445604585496701893173,0.145861731242046,5.8232722299356932639418630618,50.544909546172769676435588152,50.544908863289437846006347336,935101100
15.58,4,0.2651562201624597402694175183,0.29415388865508,0.28080414341348,0.266452770183984,0.253070426225094,0.387773219549756,0.4064165303336107129299345866,0.2605864572934207129299345866,0.14583007304019,5.8214868146387661170141177464,50.538782477752890013621958949,50.538781793158831319836171262,935701800
15.59,4,0.2651480775571932696389122465,0.294137041438713,0.280787296197113,0.26644458776334,0.25306224380445,0.387649592934364,0.4062920296640340983702816993,0.2604935492211860983702816993,0.145798480442848,5.8197034734390969870906504748,50.532655041154937667398090958,50.532654354848175004318654614,936302300
15.60,4,0.2651399473026511659042785395,0.294120218039718,0.280770472798117,0.266436417753812,0.253054073794922,0.387526129002621,0.4061676929432331910427284896,0.2604007396091131910427284896,0.14576695333412,5.8179224806325009084279998683,50.526532975112912549435640698,50.526532287092665273855589807,936902900
15.61,4,0.2651318314722632888287473748,0.29410342226739,0.280753677025788,0.26642826223897,0.253045918280079,0.387402852360796,0.4060435449832601003790343496,0.2603080533851481003790343496,0.145735491598112,5.8161441916253715913257273491,50.52041382339419351170303242,50.520413133659190123733532361,937503400
15.62,4,0.2651237480251108391114662936,0.294086673327613,0.280736928086013,0.266420139265708,0.253037795306818,0.387279778953004,0.4059196030291266992992835405,0.2602155079102066992992835405,0.14570409511892,5.8143688534343787460833943413,50.514304657412320366337557723,50.514303965962778936861912271,938104100
15.63,4,0.2651156589204809589165389797,0.294069928257528,0.280720183015928,0.266412010607306,0.253029666648416,0.387156842384198,0.4057957978505814514445583240,0.2601230340699334514445583240,0.145672763780648,5.812595474409185406957539466,50.508192821693660282304519146,50.508192128527129193526315269,938704600
15.64,4,0.2651075922315272303478449267,0.294053217937995,0.280703472696395,0.266403904474187,0.253021560515297,0.387034079858292,0.4056721687150532594359446766,0.2600306712476562594359446766,0.145641497467397,5.810824617014291608204701346,50.502084299557854798916415556,50.502083604673156579442372801,939305200
15.65,4,0.2650995379175000216659190814,0.294036532631743,0.280686787390142,0.266395810776505,0.253013466817615,0.386911496769669,0.4055487203245451704113421748,0.2599384242612791704113421748,0.145610296063266,5.8090563486009427361674642038,50.495985152248072525386569734,50.495984455645264352255457353,939905800
15.66,4,0.2650915079378529229029714303,0.294019883921668,0.280670138680068,0.266387741532193,0.253005397573303,0.386789086477358,0.4054254468622466900883678426,0.2598462874098906900883678426,0.145579159452356,5.8072905858494931490593438626,50.489888694644455677060492872,50.489887996322261446396934178,940506400
15.67,4,0.2650834803654681115096666832,0.294003249617683,0.280653504376083,0.266379674706913,0.252997330748023,0.386666847523478,0.4053023453259258020028409954,0.2597542578071548020028409954,0.145548087518771,5.8055272857561068811368789413,50.483798284160120613718788617,50.483797584117917633104814603,941106900
15.68,4,0.2650754761597633822280838843,0.293986650859517,0.280636905617916,0.266371631362572,0.252989287403681,0.386544780285452,0.4051794175667180952718904156,0.2596623374201090952718904156,0.145517080146609,5.8037664748363753187426536675,50.477714250053907550353960457,50.477713548291161561530790239,941707500
15.69,4,0.2650674853180032523945760629,0.293970078149017,0.280620332907416,0.266363601447521,0.252981257488631,0.386422893029647,0.4050566711682975286826611327,0.2595705339483245286826611327,0.145486137219973,5.8020082617184104961332066598,50.471627823307244057665287556,50.471627119821661063884047274,942308100
15.70,4,0.2650595068374581891566498777,0.293953529671019,0.280603784429419,0.266355583954128,0.252973239995238,0.386301174243015,0.4049340945190414225287111243,0.2594788358960784225287111243,0.145455258622963,5.8002524800779821236080993421,50.465554561535608666273884983,50.465553856328017326929947708,942908700
15.71,4,0.2650515417154070645178852425,0.293937006888303,0.280587261646703,0.26634757988455,0.25296523592566,0.386179630477756,0.4048116942572266093845725402,0.2593872500175456093845725402,0.145424444239681,5.7984992250014145593808475367,50.459476937685069953775851821,50.459476230752788645888411418,943509200
15.72,4,0.2650435999491344068127549948,0.293920519949871,0.280570774708271,0.266339599284954,0.252957255326064,0.386058262853675,0.4046894722078902341725611920,0.2592957782536642341725611920,0.145393693954226,5.7967485226304521897940354656,50.453411770384375307199022328,50.45341106172812668116882259,944109800
15.73,4,0.2650356595359302404936044981,0.293904046391201,0.280554301149599,0.266331620045043,0.252949276086152,0.385937067077217,0.4045674225208899214684134374,0.2592044148701879214684134374,0.145363007650702,5.7950002891679623730611789506,50.447347309051594631291066328,50.447346598669713586479525077,944710400
15.74,4,0.2650277434730951120353713499,0.293887606513332,0.280537861271731,0.266323665274568,0.252941321315678,0.385816002174933,0.4044455057387135133878039295,0.2591131205255075133878039295,0.145332385213206,5.7932539594267574955248622173,50.441284594448918765324861919,50.441283882339906853473798071,945311000
15.75,4,0.2650198397579320218085449925,0.293871194038477,0.280521448796877,0.266315722912142,0.252933378953252,0.385695151277344,0.4043238043514661990913052991,0.2590219778256221990913052991,0.145301826525844,5.7915107149905129153986010838,50.435229333190031302797105233,50.435228619353663517616284534,945911600
15.76,4,0.2650119493877533752100663484,0.293854804400471,0.28050505915887,0.266307793959955,0.252925450001064,0.385574434718252,0.4042022385684914313709523438,0.2589309070957784313709523438,0.145271331472713,5.7897694129423040190249797751,50.429178502811472388564741309,50.429177787246800008187713728,946512200
15.77,4,0.2650040713598762645680475282,0.293838441745674,0.280488696504073,0.26629987741042,0.252917533451529,0.38545392623773,0.4040808822394720140997262915,0.2588399823015560140997262915,0.145240899937916,5.7880311111009151646175141121,50.423132750351071684595817583,50.423132033057408980837982981,947112800
